Location	Name	ID	Count	Slots
SharedBank3-Slot18-Slot13	Empty	0	0	0
SharedBank3-Slot18-Slot14	Empty	0	0	0
SharedBank3-Slot18-Slot15	Empty	0	0	0
SharedBank3-Slot18-Slot16	Empty	0	0	0
SharedBank3-Slot18-Slot17	Empty	0	0	0
SharedBank3-Slot18-Slot18	Empty	0	0	0
SharedBank3-Slot18-Slot19	Empty	0	0	0
SharedBank3-Slot18-Slot20	Empty	0	0	0
SharedBank3-Slot18-Slot21	Empty	0	0	0
SharedBank3-Slot18-Slot22	Empty	0	0	0
SharedBank3-Slot18-Slot23	Empty	0	0	0
SharedBank3-Slot18-Slot24	Empty	0	0	0
SharedBank3-Slot19	Token of Resurrection	57806	5	6
SharedBank3-Slot20	Token of Resurrection	57806	5	6
SharedBank3-Slot21	Traveler's Rucksack	54262	1	24
SharedBank3-Slot21-Slot1	Empty	0	0	0
SharedBank3-Slot21-Slot2	Empty	0	0	0
SharedBank3-Slot21-Slot3	Empty	0	0	0
SharedBank3-Slot21-Slot4	Empty	0	0	0
SharedBank3-Slot21-Slot5	Empty	0	0	0
SharedBank3-Slot21-Slot6	Empty	0	0	0
SharedBank3-Slot21-Slot7	Empty	0	0	0
SharedBank3-Slot21-Slot8	Empty	0	0	0
SharedBank3-Slot21-Slot9	Empty	0	0	0
SharedBank3-Slot21-Slot10	Empty	0	0	0
SharedBank3-Slot21-Slot11	Empty	0	0	0
SharedBank3-Slot21-Slot12	Empty	0	0	0
SharedBank3-Slot21-Slot13	Empty	0	0	0
SharedBank3-Slot21-Slot14	Empty	0	0	0
SharedBank3-Slot21-Slot15	Empty	0	0	0
SharedBank3-Slot21-Slot16	Empty	0	0	0
SharedBank3-Slot21-Slot17	Empty	0	0	0
SharedBank3-Slot21-Slot18	Empty	0	0	0
SharedBank3-Slot21-Slot19	Empty	0	0	0
SharedBank3-Slot21-Slot20	Empty	0	0	0
SharedBank3-Slot21-Slot21	Empty	0	0	0
SharedBank3-Slot21-Slot22	Empty	0	0	0
SharedBank3-Slot21-Slot23	Empty	0	0	0
SharedBank3-Slot21-Slot24	Empty	0	0	0
SharedBank3-Slot22	Urthron's Ultimate Unattuner	52024	1	1
SharedBank3-Slot22-Slot1	Empty	0	0	0
SharedBank3-Slot23	Token of Resurrection	57806	5	6
SharedBank3-Slot24	Token of Resurrection	57806	5	6
SharedBank4	Traveler's Rucksack	54262	1	24
SharedBank4-Slot1	Token of Resurrection	57806	5	6
SharedBank4-Slot2	Token of Resurrection	57806	5	6
SharedBank4-Slot3	Token of Resurrection	57806	5	6
SharedBank4-Slot4	Token of Resurrection	57806	5	6
SharedBank4-Slot5	Token of Resurrection	57806	5	6
SharedBank4-Slot6	Token of Resurrection	57806	5	6
SharedBank4-Slot7	Perfected Augmentation Distiller	52023	3	6
SharedBank4-Slot8	Expedient Delivery Voucher	55249	2	6
SharedBank4-Slot9	Token of Reclamation	47698	5	6
SharedBank4-Slot10	Bottle of Hastened Adventure III	64718	3	6
SharedBank4-Slot11	Bayle Mark	46779	20	6
SharedBank4-Slot12	Urthron's Ultimate Unattuner	52024	1	1
SharedBank4-Slot12-Slot1	Empty	0	0	0
SharedBank4-Slot13	Token of Resurrection	57806	5	6
SharedBank4-Slot14	Token of Resurrection	57806	5	6
SharedBank4-Slot15	Token of Resurrection	57806	5	6
SharedBank4-Slot16	Token of Resurrection	57806	5	6
SharedBank4-Slot17	Token of Resurrection	57806	5	6
SharedBank4-Slot18	Token of Resurrection	57806	5	6
SharedBank4-Slot19	Token of Resurrection	57806	5	6
SharedBank4-Slot20	Token of Resurrection	57806	5	6
SharedBank4-Slot21	Empty	0	0	0
SharedBank4-Slot22	Empty	0	0	0
SharedBank4-Slot23	Empty	0	0	0
SharedBank4-Slot24	Empty	0	0	0
SharedBank5	Darkened Box of Nil Space	146356	1	40
SharedBank5-Slot1	Faded Restless Velium Kite Shield	166086	1	2
SharedBank5-Slot1-Slot1	Empty	0	0	0
SharedBank5-Slot1-Slot2	Empty	0	0	0
SharedBank5-Slot2	Faded Restless Velium Tower Shield	166084	1	2
SharedBank5-Slot2-Slot1	Empty	0	0	0
SharedBank5-Slot2-Slot2	Empty	0	0	0
SharedBank5-Slot3	Faded Restless Velium Spiked Shield	166085	1	2
SharedBank5-Slot3-Slot1	Empty	0	0	0
SharedBank5-Slot3-Slot2	Empty	0	0	0
SharedBank5-Slot4	Faded Restless Velium Athame	166100	1	2
SharedBank5-Slot4-Slot1	Empty	0	0	0
SharedBank5-Slot4-Slot2	Empty	0	0	0
SharedBank5-Slot5	Faded Restless Velium Wand	166101	1	2
SharedBank5-Slot5-Slot1	Empty	0	0	0
SharedBank5-Slot5-Slot2	Empty	0	0	0
SharedBank5-Slot6	Faded Restless Velium Arcane Staff	166110	1	2
SharedBank5-Slot6-Slot1	Empty	0	0	0
SharedBank5-Slot6-Slot2	Empty	0	0	0
SharedBank5-Slot7	Faded Restless Velium Censer	166098	1	2
SharedBank5-Slot7-Slot1	Empty	0	0	0
SharedBank5-Slot7-Slot2	Empty	0	0	0
SharedBank5-Slot8	Faded Restless Velium Flanged Mace	166099	1	2
SharedBank5-Slot8-Slot1	Empty	0	0	0
SharedBank5-Slot8-Slot2	Empty	0	0	0
SharedBank5-Slot9	Faded Restless Velium Halberd	166109	1	2
SharedBank5-Slot9-Slot1	Empty	0	0	0
SharedBank5-Slot9-Slot2	Empty	0	0	0
SharedBank5-Slot10	Faded Restless Velium Great Axe	166102	1	2
SharedBank5-Slot10-Slot1	Empty	0	0	0
SharedBank5-Slot10-Slot2	Empty	0	0	0
SharedBank5-Slot11	Faded Restless Velium Fighting Staff	166108	1	2
SharedBank5-Slot11-Slot1	Empty	0	0	0
SharedBank5-Slot11-Slot2	Empty	0	0	0
SharedBank5-Slot12	Faded Restless Velium Spear	166104	1	2
SharedBank5-Slot12-Slot1	Empty	0	0	0
SharedBank5-Slot12-Slot2	Empty	0	0	0
SharedBank5-Slot13	Faded Restless Velium Great Mace	166103	1	2
SharedBank5-Slot13-Slot1	Empty	0	0	0
SharedBank5-Slot13-Slot2	Empty	0	0	0
SharedBank5-Slot14	Faded Restless Velium Claymore	166107	1	2
SharedBank5-Slot14-Slot1	Empty	0	0	0
SharedBank5-Slot14-Slot2	Empty	0	0	0
SharedBank5-Slot15	Faded Restless Velium War Hammer	166094	1	2
SharedBank5-Slot15-Slot1	Empty	0	0	0
SharedBank5-Slot15-Slot2	Empty	0	0	0
SharedBank5-Slot16	Faded Restless Velium Hammer	166089	1	2
SharedBank5-Slot16-Slot1	Empty	0	0	0
SharedBank5-Slot16-Slot2	Empty	0	0	0
SharedBank5-Slot17	Faded Restless Velium Mace	166090	1	2
SharedBank5-Slot17-Slot1	Empty	0	0	0
SharedBank5-Slot17-Slot2	Empty	0	0	0
SharedBank5-Slot18	Faded Restless Velium Knife	166091	1	2
SharedBank5-Slot18-Slot1	Empty	0	0	0
SharedBank5-Slot18-Slot2	Empty	0	0	0
SharedBank5-Slot19	Faded Restless Velium Hooked Knife	166092	1	2
SharedBank5-Slot19-Slot1	Empty	0	0	0
SharedBank5-Slot19-Slot2	Empty	0	0	0
SharedBank5-Slot20	Faded Restless Velium Foil	166097	1	2
SharedBank5-Slot20-Slot1	Empty	0	0	0
SharedBank5-Slot20-Slot2	Empty	0	0	0
SharedBank5-Slot21	Faded Restless Velium Sword	166087	1	2
SharedBank5-Slot21-Slot1	Empty	0	0	0
SharedBank5-Slot21-Slot2	Empty	0	0	0
SharedBank5-Slot22	Faded Restless Velium Axe	166088	1	2
SharedBank5-Slot22-Slot1	Empty	0	0	0
SharedBank5-Slot22-Slot2	Empty	0	0	0
SharedBank5-Slot23	Faded Restless Velium Broadsword	166093	1	2
SharedBank5-Slot23-Slot1	Empty	0	0	0
SharedBank5-Slot23-Slot2	Empty	0	0	0
SharedBank5-Slot24	Faded Restless Velium Katar	166095	1	2
SharedBank5-Slot24-Slot1	Empty	0	0	0
SharedBank5-Slot24-Slot2	Empty	0	0	0
SharedBank5-Slot25	Faded Restless Velium Baton	166096	1	2
SharedBank5-Slot25-Slot1	Empty	0	0	0
SharedBank5-Slot25-Slot2	Empty	0	0	0
SharedBank5-Slot26	Faded Restless Velium Compound Bow	166111	1	2
SharedBank5-Slot26-Slot1	Empty	0	0	0
SharedBank5-Slot26-Slot2	Empty	0	0	0
SharedBank5-Slot27	Faded Restless Velium Bow	166112	1	2
SharedBank5-Slot27-Slot1	Empty	0	0	0
SharedBank5-Slot27-Slot2	Empty	0	0	0
SharedBank5-Slot28	Faded Restless Velium Short Spear	166106	1	2
SharedBank5-Slot28-Slot1	Empty	0	0	0
SharedBank5-Slot28-Slot2	Empty	0	0	0
SharedBank5-Slot29	Faded Restless Velium Sabre	166105	1	2
SharedBank5-Slot29-Slot1	Empty	0	0	0
SharedBank5-Slot29-Slot2	Empty	0	0	0
SharedBank5-Slot30	Faded Bloodied Luclinite Gem of Devastation	166305	1	2
SharedBank5-Slot30-Slot1	Empty	0	0	0
SharedBank5-Slot30-Slot2	Empty	0	0	0
SharedBank5-Slot31	Empty	0	0	0
SharedBank5-Slot32	Empty	0	0	0
SharedBank5-Slot33	Extra Planar Potential Shard	148442	1	6
SharedBank5-Slot34	Extra Planar Potential Shard	148442	1	6
SharedBank5-Slot35	Extra Planar Potential Shard	148442	1	6
SharedBank5-Slot36	Extra Planar Potential Shard	148442	1	6
SharedBank5-Slot37	Extra Planar Potential Shard	148442	1	6
SharedBank5-Slot38	Extra Planar Potential Shard	148442	1	6
SharedBank5-Slot39	Extra Planar Potential Shard	148442	1	6
SharedBank5-Slot40	Extra Planar Potential Shard	148442	1	6
SharedBank6	Cleansing Steam Satchel	147603	1	40
SharedBank6-Slot1	Minor Etched Bloodstone	164241	11	6
SharedBank6-Slot2	Lesser Etched Bloodstone	164242	11	6
SharedBank6-Slot3	Median Etched Bloodstone	164243	11	6
SharedBank6-Slot4	Greater Etched Bloodstone	164244	8	6
SharedBank6-Slot5	Glowing Etched Bloodstone	164245	8	6
SharedBank6-Slot6	Minor Bloodmarked Velium Gem	164231	6	6
SharedBank6-Slot7	Lesser Bloodmarked Velium Gem	164232	6	6
SharedBank6-Slot8	Median Bloodmarked Velium Gem	164233	6	6
SharedBank6-Slot9	Greater Bloodmarked Velium Gem	164234	6	6
SharedBank6-Slot10	Glowing Bloodmarked Velium Gem	164235	6	6
SharedBank6-Slot11	Minor Spellbound Lamp	158301	6	6
SharedBank6-Slot12	Lesser Spellbound Lamp	158302	6	6
SharedBank6-Slot13	Median Spellbound Lamp	158303	6	6
SharedBank6-Slot14	Greater Spellbound Lamp	158304	6	6
SharedBank6-Slot15	Glowing Spellbound Lamp	158305	6	6
SharedBank6-Slot16	Minor Essence of Life	145287	6	6
SharedBank6-Slot17	Lesser Essence of Life	145288	6	6
SharedBank6-Slot18	Median Essence of Life	145289	6	6
SharedBank6-Slot19	Greater Essence of Life	145290	6	6
SharedBank6-Slot20	Glowing Essence of Life	145291	6	6
SharedBank6-Slot21	Minor Deepshade Runestone	164552	6	6
SharedBank6-Slot22	Lesser Deepshade Runestone	164553	6	6
SharedBank6-Slot23	Median Deepshade Runestone	164554	6	6
SharedBank6-Slot24	Greater Deepshade Runestone	164555	6	6
SharedBank6-Slot25	Glowing Deepshade Runestone	164556	6	6
SharedBank6-Slot26	Legend of the Oathbound	114980	10	6
SharedBank6-Slot27	Prize: Ping's Prodigious Potion Pack	114870	1	6
SharedBank6-Slot28	Prize: Ping's Prodigious Potion Pack	114870	1	6
SharedBank6-Slot29	Prize: Ping's Prodigious Potion Pack	114870	1	6
SharedBank6-Slot30	Bulwark of Many Portals	85491	1	6
SharedBank6-Slot31	Bulwark of Many Portals	85491	1	6
SharedBank6-Slot32	Bulwark of Many Portals	85491	1	6
SharedBank6-Slot33	Bulwark of Many Portals	85491	1	6
SharedBank6-Slot34	Bulwark of Many Portals	85491	1	6
SharedBank6-Slot35	Quintessence of Knowledge	29356	100	6
SharedBank6-Slot36	Quintessence of Knowledge	29356	100	6
SharedBank6-Slot37	Quintessence of Knowledge	29356	100	6
SharedBank6-Slot38	Quintessence of Knowledge	29356	100	6
SharedBank6-Slot39	Philter of Major Translocation	96467	20	6
SharedBank6-Slot40	Philter of Major Translocation	96467	20	6
